acct_id,FICO,region
31475,850,Houston
31476,850,Chicago
31477,784,San Antonio
31478,528,Phoenix
31479,842,San Antonio
31480,785,Chicago
31481,786,Houston
31482,783,Dallas
31483,788,Phoenix
31484,788,Phoenix
31485,784,San Antonio
31486,785,Charlotte
31487,783,Dallas
31488,783,Dallas
31489,784,San Antonio
31490,783,Dallas
31491,784,San Diego
31492,784,San Antonio
31493,848,San Diego
31494,784,San Antonio
31495,789,Los Angeles
31496,789,Los Angeles
31497,785,Charlotte
31498,785,Philadelphia
31499,786,Houston
31500,850,Chicago
31501,786,Houston
31502,785,New York
31503,788,Phoenix
31504,815,San Diego
31505,784,San Antonio
31506,789,Los Angeles
31507,784,San Diego
31508,823,Phoenix
31509,818,Los Angeles
31510,773,Philadelphia
31511,816,Charlotte
31512,786,Houston
31513,786,Houston
31514,850,New York
31515,784,San Diego
31516,777,Philadelphia
31517,816,San Diego
31518,786,Houston
31519,827,Los Angeles
31520,786,Houston
31521,784,San Antonio
31522,788,Phoenix
31523,785,Philadelphia
31524,785,Philadelphia
31525,786,Houston
31526,845,Philadelphia
31527,759,Philadelphia
31528,788,Phoenix
31529,788,Phoenix
31530,783,Dallas
31531,784,San Antonio
31532,786,Houston
31533,784,San Diego
31534,785,Philadelphia
31535,794,Phoenix
31536,785,Chicago
31537,786,Houston
31538,788,Phoenix
31539,817,Dallas
31540,783,Dallas
31541,832,Philadelphia
31542,802,Chicago
31543,839,New York
31544,783,Dallas
31545,785,New York
31546,785,Philadelphia
31547,789,Los Angeles
31548,786,Houston
31549,784,San Antonio
31550,784,San Diego
31551,783,Phoenix
31552,696,Los Angeles
31553,785,Charlotte
31554,785,Chicago
31555,784,San Diego
31556,785,New York
31557,785,Chicago
31558,789,Los Angeles
31559,788,Phoenix
31560,782,Charlotte
31561,850,New York
31562,783,Los Angeles
31563,850,Phoenix
31564,785,Charlotte
31565,788,Phoenix
31566,785,Charlotte
31567,784,San Diego
31568,783,Dallas
31569,789,Los Angeles
31570,785,Chicago
31571,785,Chicago
31572,786,Houston
31573,789,Los Angeles
31574,849,San Diego
31575,838,San Diego
31576,850,Houston
31577,785,Philadelphia
31578,778,New York
31579,790,Phoenix
31580,785,Charlotte
31581,841,Houston
31582,783,Dallas
31583,817,Charlotte
31584,782,Charlotte
31585,789,Los Angeles
31586,785,New York
31587,836,Los Angeles
31588,784,San Antonio
31589,788,Phoenix
31590,803,Houston
31591,840,Chicago
31592,830,Houston
31593,785,Philadelphia
31594,785,New York
31595,785,New York
31596,789,Los Angeles
31597,850,San Diego
31598,847,Chicago
31599,786,Houston
31600,782,Los Angeles
31601,790,San Diego
31602,815,Chicago
31603,785,Philadelphia
31604,788,Phoenix
31605,784,San Diego
31606,729,Los Angeles
31607,785,Chicago
31608,769,San Diego
31609,785,Charlotte
31610,830,Houston
31611,783,Dallas
31612,785,Charlotte
31613,850,Chicago
31614,786,Houston
31615,850,San Diego
31616,785,Philadelphia
31617,785,New York
31618,783,Dallas
31619,784,San Antonio
31620,730,San Antonio
31621,785,Charlotte
31622,785,New York
31623,783,Dallas
31624,850,San Antonio
31625,784,San Diego
31626,768,Charlotte
31627,749,Chicago
31628,824,Dallas
31629,784,San Antonio
31630,788,Phoenix
31631,752,New York
31632,784,San Diego
31633,785,Chicago
31634,850,San Antonio
31635,822,Charlotte
31636,785,Charlotte
31637,785,Chicago
31638,727,Dallas
31639,850,Los Angeles
31640,784,San Antonio
31641,850,Charlotte
31642,784,San Diego
31643,785,Philadelphia
31644,792,Houston
31645,785,New York
31646,721,San Diego
31647,783,Dallas
31648,785,Charlotte
31649,765,Phoenix
31650,785,Charlotte
31651,785,Charlotte
31652,785,New York
31653,829,San Antonio
31654,785,Chicago
31655,785,Chicago
31656,785,Charlotte
31657,784,San Diego
31658,788,Phoenix
31659,784,San Antonio
31660,850,San Diego
31661,785,Charlotte
31662,789,Los Angeles
31663,786,Houston
31664,783,Dallas
31665,768,Los Angeles
31666,783,Dallas
31667,788,Phoenix
31668,837,San Diego
31669,807,Dallas
31670,785,Chicago
31671,834,Chicago
31672,747,New York
31673,785,Philadelphia
31674,785,New York
31675,832,New York
31676,786,Houston
31677,784,San Diego
31678,740,Houston
31679,818,Philadelphia
31680,843,San Diego
31681,785,Charlotte
31682,784,San Antonio
31683,804,Chicago
31684,828,Dallas
31685,785,Philadelphia
31686,755,Chicago
31687,845,Dallas
31688,850,San Antonio
31689,835,Houston
31690,788,Phoenix
31691,783,Dallas
31692,783,Dallas
31693,833,Chicago
31694,786,Houston
31695,768,Houston
31696,783,Dallas
31697,766,Los Angeles
31698,785,Philadelphia
31699,623,Houston
31700,786,Houston
31701,784,San Antonio
31702,796,Phoenix
31703,785,Charlotte
31704,783,Dallas
31705,783,Dallas
31706,785,New York
31707,833,Dallas
31708,824,Philadelphia
31709,788,Phoenix
31710,789,New York
31711,786,Houston
31712,789,Los Angeles
31713,719,Phoenix
31714,786,Houston
31715,842,Houston
31716,818,Dallas
31717,783,Dallas
31718,785,Chicago
31719,785,Charlotte
31720,785,New York
31721,815,Phoenix
31722,850,Chicago
31723,786,Houston
31724,785,New York
31725,766,New York
31726,785,Chicago
31727,785,Philadelphia
31728,785,Philadelphia
31729,789,Los Angeles
31730,784,San Antonio
31731,783,Dallas
31732,788,Phoenix
31733,785,Chicago
31734,785,Chicago
31735,785,New York
31736,785,Charlotte
31737,850,Charlotte
31738,788,Phoenix
31739,849,Houston
31740,785,Philadelphia
31741,789,Los Angeles
31742,786,Houston
31743,783,Dallas
31744,822,New York
31745,782,Dallas
31746,785,New York
31747,749,Los Angeles
31748,785,Philadelphia
31749,784,San Diego
31750,789,Los Angeles
31751,830,San Diego
31752,793,New York
31753,730,Los Angeles
31754,784,San Diego
31755,737,Los Angeles
31756,817,Phoenix
31757,785,Charlotte
31758,784,San Diego
31759,847,Los Angeles
31760,784,San Antonio
31761,773,Dallas
31762,784,San Diego
31763,785,Charlotte
31764,829,Charlotte
31765,785,Charlotte
31766,850,Houston
31767,837,New York
31768,784,San Diego
31769,784,San Diego
31770,784,San Antonio
31771,785,New York
31772,785,Philadelphia
31773,785,Chicago
31774,787,Houston
31775,783,Dallas
31776,650,Philadelphia
31777,784,San Antonio
31778,785,Chicago
31779,584,Phoenix
31780,786,Los Angeles
31781,828,Los Angeles
31782,785,Charlotte
31783,843,San Diego
31784,789,Los Angeles
31785,784,San Antonio
31786,789,Los Angeles
31787,785,Philadelphia
31788,785,New York
31789,785,Charlotte
31790,783,Dallas
31791,796,Charlotte
31792,785,Philadelphia
31793,808,Houston
31794,752,Charlotte
31795,788,Phoenix
31796,786,Houston
31797,718,Charlotte
31798,786,Houston
31799,758,Charlotte
31800,784,San Antonio
31801,788,Phoenix
31802,785,Chicago
31803,726,Charlotte
31804,717,Chicago
31805,816,Los Angeles
31806,784,San Diego
31807,789,Los Angeles
31808,785,Charlotte
31809,785,Chicago
31810,788,Phoenix
31811,785,Philadelphia
31812,785,Charlotte
31813,785,Charlotte
31814,788,Phoenix
31815,850,Charlotte
31816,786,Houston
31817,785,Chicago
31818,788,Phoenix
31819,783,Dallas
31820,677,Chicago
31821,783,Dallas
31822,785,Chicago
31823,786,Houston
31824,786,Houston
31825,789,Los Angeles
31826,783,Dallas
31827,755,Dallas
31828,564,San Antonio
31829,783,Dallas
31830,784,San Diego
31831,785,Charlotte
31832,850,Houston
31833,850,Charlotte
31834,789,Los Angeles
31835,785,Chicago
31836,785,New York
31837,802,Phoenix
31838,676,Phoenix
31839,789,Los Angeles
31840,785,Philadelphia
31841,788,Phoenix
31842,784,San Diego
31843,812,San Antonio
31844,785,Chicago
31845,785,Charlotte
31846,784,San Diego
31847,785,New York
31848,785,Chicago
31849,756,Philadelphia
31850,788,Phoenix
31851,742,Charlotte
31852,795,Houston
31853,785,Charlotte
31854,786,Houston
31855,824,Philadelphia
31856,785,Charlotte
31857,820,Philadelphia
31858,789,Los Angeles
31859,784,San Antonio
31860,740,New York
31861,811,Houston
31862,785,Charlotte
31863,784,San Diego
31864,841,San Diego
31865,785,Charlotte
31866,784,San Diego
31867,785,New York
31868,843,Charlotte
31869,784,San Diego
31870,786,Houston
31871,785,Chicago
31872,783,Dallas
31873,795,Charlotte
31874,785,Philadelphia
31875,785,New York
31876,788,Phoenix
31877,786,Houston
31878,784,San Diego
31879,765,Houston
31880,788,Phoenix
31881,785,New York
31882,786,Houston
31883,785,Chicago
31884,761,New York
31885,784,San Diego
31886,784,San Antonio
31887,784,San Antonio
31888,804,Chicago
31889,785,New York
31890,788,Phoenix
31891,786,Houston
31892,788,Phoenix
31893,785,Charlotte
31894,783,Dallas
31895,785,Philadelphia
31896,789,Los Angeles
31897,789,Los Angeles
31898,783,Dallas
31899,820,Charlotte
31900,789,Los Angeles
31901,784,San Diego
31902,784,San Diego
31903,785,Chicago
31904,785,Philadelphia
31905,784,San Diego
31906,785,Chicago
31907,784,San Antonio
31908,748,Philadelphia
31909,785,Charlotte
31910,783,Dallas
31911,784,San Antonio
31912,850,Phoenix
31913,785,New York
31914,784,San Diego
31915,784,San Antonio
31916,788,Phoenix
31917,786,Houston
31918,785,Charlotte
31919,784,San Antonio
31920,784,San Antonio
31921,848,Dallas
31922,789,Los Angeles
31923,784,San Diego
31924,746,Phoenix
31925,785,Chicago
31926,793,New York
31927,785,New York
31928,801,Phoenix
31929,785,Charlotte
31930,785,Charlotte
31931,788,Phoenix
31932,850,Dallas
31933,850,San Diego
31934,788,Phoenix
31935,786,Houston
31936,786,Houston
31937,785,Charlotte
31938,786,Houston
31939,789,Los Angeles
31940,789,Los Angeles
31941,850,Chicago
31942,842,Phoenix
31943,786,Houston
31944,788,Phoenix
31945,785,Chicago
31946,785,Chicago
31947,784,San Antonio
31948,785,Philadelphia
31949,786,Houston
31950,789,Los Angeles
31951,785,New York
31952,786,Houston
31953,850,Houston
31954,785,Charlotte
31955,849,Houston
31956,785,Philadelphia
31957,786,Houston
31958,850,Houston
31959,850,Houston
31960,788,Phoenix
31961,784,San Diego
31962,785,New York
31963,827,Charlotte
31964,844,San Antonio
31965,786,Houston
31966,785,Philadelphia
31967,786,Houston
31968,775,Los Angeles
31969,788,Phoenix
31970,785,Charlotte
31971,785,Philadelphia
31972,786,Houston
31973,784,San Diego
31974,788,Phoenix
31975,785,Charlotte
31976,784,San Diego
31977,785,Philadelphia
31978,785,Chicago
31979,798,Houston
31980,788,Phoenix
31981,783,Dallas
31982,784,San Diego
31983,786,Houston
31984,785,New York
31985,784,San Diego
31986,776,San Diego
31987,838,Philadelphia
31988,784,San Antonio
31989,818,San Diego
31990,815,Charlotte
31991,789,Los Angeles
31992,850,San Antonio
31993,785,Chicago
31994,819,San Antonio
31995,785,Charlotte
31996,786,Houston
31997,809,San Antonio
31998,783,Dallas
31999,785,New York
32000,820,Chicago
32001,785,Charlotte
32002,788,Phoenix
32003,784,San Diego
32004,785,Charlotte
32005,784,San Diego
32006,785,Charlotte
32007,850,Phoenix
32008,724,San Antonio
32009,789,Los Angeles
32010,768,New York
32011,785,Chicago
32012,784,San Diego
32013,783,Dallas
32014,786,Houston
32015,788,Chicago
32016,850,Los Angeles
32017,789,Los Angeles
32018,785,Charlotte
32019,850,Philadelphia
32020,783,Dallas
32021,850,Dallas
32022,782,San Antonio
32023,779,Dallas
32024,850,Dallas
32025,784,San Diego
32026,784,San Diego
32027,788,Phoenix
32028,785,Philadelphia
32029,785,Chicago
32030,784,San Antonio
32031,785,New York
32032,784,San Diego
32033,850,New York
32034,785,Chicago
32035,783,Dallas
32036,789,Los Angeles
32037,786,Houston
32038,731,Houston
32039,786,Houston
32040,785,Philadelphia
32041,798,Chicago
32042,784,San Diego
32043,783,Dallas
32044,785,Chicago
32045,785,Chicago
32046,783,Dallas
32047,785,Philadelphia
32048,850,Dallas
32049,784,San Diego
32050,784,San Diego
32051,784,San Diego
32052,785,Philadelphia
32053,788,Phoenix
32054,783,Dallas
32055,827,Chicago
32056,784,San Antonio
32057,783,Dallas
32058,785,Chicago
32059,785,Charlotte
32060,785,Philadelphia
32061,789,Los Angeles
32062,784,San Antonio
32063,785,Chicago
32064,849,Chicago
32065,850,Houston
32066,783,Dallas
32067,850,Philadelphia
32068,785,Philadelphia
32069,828,Philadelphia
32070,789,Los Angeles
32071,785,Charlotte
32072,788,Phoenix
32073,850,Philadelphia
32074,832,San Diego
32075,785,Chicago
32076,850,New York
32077,783,Dallas
32078,786,Houston
32079,789,Los Angeles
32080,784,San Antonio
32081,785,Charlotte
32082,786,Houston
32083,785,Chicago
32084,768,Los Angeles
32085,837,Charlotte
32086,845,San Diego
32087,789,Los Angeles
32088,785,Chicago
32089,815,Philadelphia
32090,788,Phoenix
32091,785,Charlotte
32092,788,Phoenix
32093,785,Phoenix
32094,783,Dallas
32095,785,Philadelphia
32096,783,Dallas
32097,783,Dallas
32098,834,Houston
32099,783,Dallas
32100,789,Los Angeles
32101,785,Charlotte
32102,785,Chicago
32103,785,Philadelphia
32104,786,Houston
32105,832,Phoenix
32106,786,Houston
32107,785,Charlotte
32108,786,Houston
32109,785,New York
32110,785,Charlotte
32111,788,Phoenix
32112,817,San Antonio
32113,789,Los Angeles
32114,783,Dallas
32115,678,Chicago
32116,825,New York
32117,785,Charlotte
32118,784,San Antonio
32119,784,San Antonio
32120,785,Chicago
32121,784,San Diego
32122,785,Chicago
32123,786,Houston
32124,789,Los Angeles
32125,788,Phoenix
32126,785,Charlotte
32127,850,Los Angeles
32128,787,San Diego
32129,785,Charlotte
32130,840,New York
32131,850,San Antonio
32132,785,Philadelphia
32133,784,San Diego
32134,785,New York
32135,784,San Diego
32136,785,New York
32137,789,Los Angeles
32138,781,Houston
32139,807,Dallas
32140,785,New York
32141,786,Houston
32142,789,Los Angeles
32143,788,Phoenix
32144,841,Houston
32145,785,Charlotte
32146,663,San Antonio
32147,785,Philadelphia
32148,785,New York
32149,784,San Diego
32150,785,New York
32151,785,New York
32152,785,New York
32153,785,New York
32154,785,Chicago
32155,845,Houston
32156,785,Philadelphia
32157,789,Los Angeles
32158,784,San Antonio
32159,788,Phoenix
32160,785,Charlotte
32161,850,Chicago
32162,840,Philadelphia
32163,788,Phoenix
32164,785,Charlotte
32165,830,Chicago
32166,784,San Diego
32167,785,Charlotte
32168,688,Charlotte
32169,768,Houston
32170,850,Dallas
32171,784,San Antonio
32172,783,Dallas
32173,841,Phoenix
32174,785,Philadelphia
32175,784,San Antonio
32176,789,Los Angeles
32177,848,Houston
32178,845,San Diego
32179,720,San Antonio
32180,785,Chicago
32181,784,San Diego
32182,785,Philadelphia
32183,785,Charlotte
32184,842,Phoenix
32185,785,Chicago
32186,843,New York
32187,785,Philadelphia
32188,786,Houston
32189,785,New York
32190,784,San Antonio
32191,785,Chicago
32192,786,Houston
32193,784,San Diego
32194,718,New York
32195,788,Phoenix
32196,850,Phoenix
32197,751,Chicago
32198,786,Houston
32199,850,Houston
32200,837,San Diego
32201,785,Philadelphia
32202,784,San Diego
32203,785,Chicago
32204,784,San Antonio
32205,773,Phoenix
32206,783,Dallas
32207,785,New York
32208,788,Phoenix
32209,760,Charlotte
32210,785,Charlotte
32211,784,San Diego
32212,784,San Diego
32213,783,Dallas
32214,798,Los Angeles
32215,786,Houston
32216,788,Phoenix
32217,784,San Diego
32218,792,Los Angeles
32219,785,Philadelphia
32220,850,Chicago
32221,850,New York
32222,786,Houston
32223,789,Los Angeles
32224,724,Los Angeles
32225,798,Philadelphia
32226,841,Houston
32227,789,Los Angeles
32228,783,Dallas
32229,819,Los Angeles
32230,785,Philadelphia
32231,820,Charlotte
32232,784,San Diego
32233,785,Chicago
32234,785,Philadelphia
32235,842,Los Angeles
32236,788,Phoenix
32237,850,San Antonio
32238,789,Los Angeles
32239,786,Houston
32240,828,Phoenix
32241,783,Dallas
32242,785,Los Angeles
32243,812,Philadelphia
32244,788,Phoenix
32245,785,Charlotte
32246,785,Chicago
32247,786,Houston
32248,785,Chicago
32249,785,Charlotte
32250,785,Charlotte
32251,784,San Diego
32252,788,Phoenix
32253,823,Philadelphia
32254,850,Phoenix
32255,785,New York
32256,783,Dallas
32257,829,New York
32258,784,San Diego
32259,788,Phoenix
32260,814,Charlotte
32261,783,Dallas
32262,789,Los Angeles
32263,839,San Antonio
32264,789,Los Angeles
32265,785,Chicago
32266,784,San Antonio
32267,785,Charlotte
32268,785,New York
32269,785,Philadelphia
32270,785,Philadelphia
32271,784,San Diego
32272,844,Houston
32273,786,Houston
32274,788,Phoenix
32275,805,Chicago
32276,785,Chicago
32277,850,San Antonio
32278,750,Dallas
32279,850,Charlotte
32280,785,New York
32281,849,San Diego
32282,785,Philadelphia
32283,789,Los Angeles
32284,783,Dallas
32285,785,New York
32286,783,Dallas
32287,850,Chicago
32288,785,Charlotte
32289,785,Charlotte
32290,784,San Diego
32291,782,Phoenix
32292,788,Phoenix
32293,850,Los Angeles
32294,784,San Antonio
32295,784,San Antonio
32296,786,Houston
32297,839,San Diego
32298,766,San Antonio
32299,783,Dallas
32300,789,Los Angeles
32301,732,New York
32302,785,New York
32303,717,Los Angeles
32304,785,Philadelphia
32305,746,Phoenix
32306,850,Charlotte
32307,783,Dallas
32308,847,Chicago
32309,783,Houston
32310,784,San Antonio
32311,739,Charlotte
32312,825,Charlotte
32313,784,San Antonio
32314,785,Chicago
32315,786,Houston
32316,830,Houston
32317,785,New York
32318,807,New York
32319,785,Charlotte
32320,682,San Diego
32321,541,Chicago
32322,788,Phoenix
32323,784,San Diego
32324,784,San Diego
32325,828,Charlotte
32326,785,New York
32327,785,New York
32328,788,Phoenix
32329,850,San Diego
32330,789,Los Angeles
32331,850,San Antonio
32332,785,Philadelphia
32333,788,Phoenix
32334,789,Los Angeles
32335,788,Phoenix
32336,788,Phoenix
32337,850,Charlotte
32338,788,Phoenix
32339,785,Philadelphia
32340,783,Dallas
32341,784,San Antonio
32342,828,San Diego
32343,785,Philadelphia
32344,785,Chicago
32345,785,Charlotte
32346,788,Phoenix
32347,783,Dallas
32348,784,San Antonio
32349,786,Houston
32350,784,San Antonio
32351,784,San Antonio
32352,785,New York
32353,785,Charlotte
32354,803,Houston
32355,789,Los Angeles
32356,784,San Antonio
32357,767,San Antonio
32358,785,Chicago
32359,833,San Antonio
32360,783,Dallas
32361,785,Chicago
32362,850,Dallas
32363,788,Phoenix
32364,785,Charlotte
32365,784,San Antonio
32366,789,Los Angeles
32367,783,Dallas
32368,789,Los Angeles
32369,785,Philadelphia
32370,850,Houston
32371,788,Phoenix
32372,850,Los Angeles
32373,786,Houston
32374,783,Dallas
32375,785,Philadelphia
32376,841,New York
32377,789,Los Angeles
32378,822,Philadelphia
32379,739,Phoenix
32380,793,Dallas
32381,788,Phoenix
32382,789,Los Angeles
32383,850,Houston
32384,775,Chicago
32385,785,New York
32386,785,Charlotte
32387,829,Los Angeles
32388,784,San Antonio
32389,785,Chicago
32390,784,San Diego
32391,785,Philadelphia
32392,785,Charlotte
32393,788,Phoenix
32394,838,Los Angeles
32395,785,Chicago
32396,785,Charlotte
32397,788,Phoenix
32398,785,Chicago
32399,785,Charlotte
32400,770,Charlotte
32401,783,Dallas
32402,850,San Diego
32403,843,Los Angeles
32404,786,Houston
32405,785,Philadelphia
32406,782,San Antonio
32407,786,Houston
32408,836,San Diego
32409,784,San Antonio
32410,789,Los Angeles
32411,748,San Diego
32412,784,San Antonio
32413,784,San Diego
32414,789,Los Angeles
32415,836,San Diego
32416,785,Chicago
32417,784,San Antonio
32418,789,Los Angeles
32419,783,Dallas
32420,785,Philadelphia
32421,822,Houston
